name;profile;url;categories;mobile;fax;contact;email;website;address;data_source;category;sub-category
Arms Enterprise (Singapore) Pte Ltd;Singapore Garments, Sportswear Manufacturers, Suppliers of golfing apparels & t-shirts, company T-shirts and uniform apparels. Made from various kinds of quality textile materials, our fabric range includes 100% cotton, cotton-polyester mixed as well as anti-static & anti-flaming textile materials.;http://singapore-companies-directory.com/Company_Profiles/A128/arms_enterprise.htm;;;;;;;;;Mens Fasion;Clothes
Asia Apparel Pte Ltd;Singapore Tee Shirts Wholesalers, T-Shirt Manufacturers Suppliers of Caps, T-shirts, Corporate Gifts, Digital Printing;http://singapore-companies-directory.com/Company_Profiles/A200/asia_apparel.htm;;;;;;;;;Mens Fasion;Clothes
Asia Bros (S) Pte Ltd;Singapore Garments Company, T-Shirt Manufacturers, Garment Manufacturers Clothes Wholesalers, T-Shirt Distributors;http://singapore-companies-directory.com/Company_Profiles/A200/asia_bros.htm;;;;;;;;;Mens Fasion;Clothes
Asia Brothers Singapore Pte Ltd;Singapore Trading Company Suppliers of Leather Clothes, Knitted Garments Manufacturers. International trading company with Head Office In Singapore & offices in India, China, Indonesia & Vietnam. Singapore Based Manufacturer of cotton Knit garments, leather garments goods from India.;http://singapore-companies-directory.com/Company_Profiles/A200/asia_brothers.htm;;;;;;;;;Mens Fasion;Clothes
Asia Garment Manufacturer;Singapore Clothing Manufacturers, Clothes Wholesalers, Clothes Distributors;http://singapore-companies-directory.com/Company_Profiles/A137/asia_garment_manufacturer.htm;;;;;;;;;Mens Fasion;Clothes
Asiat-Shirt.Com Pte Ltd;Singapore T-shirt Wholesalers, Singapore T-shirt Manufacturers, Singapore T-shirt Retailers;http://singapore-companies-directory.com/Company_Profiles/A148/asiat_shirt.htm;;;;;;;;;Mens Fasion;Clothes
Aspirez LLP;Singapore company which specialises in the wholesale and distribution of executive accessories, Ties, Cufflinks through an established supply network, our clients enjoy efficient and reliable services from us.;http://singapore-companies-directory.com/Company_Profiles/A151/aspirez.htm;;;;;;;;;Mens Fasion;Clothes
AT Singapore Trading;Singapore Trading Company Suppliers of Nighties, Children's Wear, T-shirts, Ladies Wear, Summer Eveningwear Dresses, Knitted & Woven, Garments, Manufacturing, & Garment Designing;http://singapore-companies-directory.com/Company_Profiles/A156/at_singapore_trading.htm;;;;;;;;;Mens Fasion;Clothes
Aureus Pte Ltd;Singapore Trading Company Suppliers of Clothes, Computers, Bitumen, Electronics, Hardware;http://singapore-companies-directory.com/Company_Profiles/A162/aureus.htm;;;;;;;;;Mens Fasion;Clothes
Avenue Apparels (S) Pte Ltd;Singapore Clothing Company Suppliers of Tee Shirts, Polo-Tee, Uniform, Caps, Silkscreen Printing & Embroidery Service, Towel, Apron, Windbreakers, Tank-Top, Landyards, Mouse Pads, Golf Balls, Event Management, Souvenirs, Garments, Ties, Shirts, School Uniforms, Jackets, Heat Transfer Caps;http://singapore-companies-directory.com/Company_Profiles/A169/avenue_apparels.htm;;;;;;;;;Mens Fasion;Clothes
Avertex Enterprise;Singapore T-shirt Company, Tee Shirts Wholesalers, T-Shirt Manufacturers;http://singapore-companies-directory.com/Company_Profiles/A169/avertex_enterprise.htm;;;;;;;;;Mens Fasion;Clothes
