name;profile;url;categories;mobile;fax;contact;email;website;address;data_source;category;sub-category
Charles & Keith (Singapore) Pte Ltd;"Singapore Chain of concept stores that retail shoes and bags; has stores in Singapore, Australia, Japan, Indonesia, India, Thailand, UAE, Brunei Darassalum, Mauritius, Myanmar, Taiwan, Turkey, New Zealand, Greece, Egypt, and Saudi Arabia. Retailers of Footwear, Shoes, Bags, Fashion Accessories";http://singapore-companies-directory.com/Company_Profiles/C36/charles_keith.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
Cheong Meng Plastic Manufacturers Pte Ltd;Singapore Plastics Company Suppliers of Plastic Bags, Plastics Fabrics, Plastic Films, Plastic Packaging;http://singapore-companies-directory.com/Company_Profiles/C45/cheong_meng_plastic.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
Cheong Seng Transport & Trading Company;Singapore Plastic Trading Company Suppliers of Plastics Machinery, Plastic Materials, Plastic Scrap, Polyethylene (PE) Foam, Plastics Scrap, Used Plastic Machinery;http://singapore-companies-directory.com/Company_Profiles/C45/cheong_seng_transport.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
Chien Fatt Polymer Industry Pte Ltd;Singapore Plastics Company Suppliers of Plastics Bags, Plastic Products, Polypropylene Sheets, Plastics Products (Finished) Wholesalers, Plastics Manufacturers, Plastics Distributors, Plastics Suppliers;http://singapore-companies-directory.com/Company_Profiles/C50/chien_fatt_polymer.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
Chin Giap Soon Trading Pte Ltd;Singapore Paper Products Trading Company Suppliers of Paper Bags, Disposable Paper Cups, Paper Cores, Paper Plates, Paper Labels, Paper Towels, Paper Wipes, Disposable Paper Tableware, Paper Cores, Paper Plates, Paper Products, Paper Tags, Paper Towels, Paper Wipes;http://singapore-companies-directory.com/Company_Profiles/C52/chin_giap_soon_trading.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
Chin Hin Plastic Manufacturer;Singapore Plastic Bags Company Suppliers of Polyethylene Bags, Plastic Bags, T-shirt Bags, Shopping Bags, Garbage Bags. Manufacture plastic shopping bags, high density polyethylene bags, garbage bags, bags on roll, fruit bags, T-shirt Bags, Shopping Bags, Garbage Bags, Bag On Rolls, Produce Rolls, T 'shirt Bag On Rolls, Candy Stripe Bags, Garbage Bags, Coreless Kitchen Tidy Bags, Glue Spot Singlet Bags, Easy Open T 'shirt Bags, Cascade Blocked Bags, Vest Type Carrier Bags;http://singapore-companies-directory.com/Company_Profiles/C52/chin_hin_plastic.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
Chin Hong Printing Pte Ltd;Singapore Packaging Printing Company Suppliers of Paper Bags, Printers, Printing Services, Printing Supplies;http://singapore-companies-directory.com/Company_Profiles/C52/chin_hong_printing.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
Chin Tai & Co;Singapore Company Suppliers of Artificial Leather Dealers, Gift Shops, Gifts, Leather Bags, Leather Gift Items, Leather Luggage;http://singapore-companies-directory.com/Company_Profiles/C53/chin_tai.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
Chuan Hiap Hoe & Co;Singapore Bags Company Suppliers of Burlap Bags, Canvas Bags, Cotton Bags Dealers, Packaging Materials, Bags-Burlap, Canvas & Cotton-Dealers;http://singapore-companies-directory.com/Company_Profiles/C69/chuan_hiap_hoe.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
Chuan Hoe Hin & Co;Singapore Packaging Company Suppliers of Bags, Package Materials, Packaging Materials, Paper Bags, Paper Products, Plastic Bags, Plastic Products;http://singapore-companies-directory.com/Company_Profiles/C70/chuan_hoe_hie.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
Chuan How Hin & Co;Singapore Plastic Packaging Company Suppliers of Transparent Bags, Plastic Package Materials, Plastic Packaging Materials, Plastic Bags, Transparent Packaging Products, Plastic Bags, Plastic Products;http://singapore-companies-directory.com/Company_Profiles/C70/chuan_how_hin.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
Chye Lee (Polythene) Enterprise;Singapore Plastics Company Suppliers of Polyethylene Materials, Plastic Products, Polyethylene Products;http://singapore-companies-directory.com/Company_Profiles/C76/chye_lee_polythene_enterprise.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
Chye Lian Hin Plastic Industries;Singapore Plastic Bags Manufacturers & exporters of Polyethylene Bags, High Density Polyethylene (HDPE) Bags, Plastic Food Containers, High Density Polyethylene (HDPE): Vest Carrier Bags, Bottom Sealed Plastic Bags with Die Cut Handle, Plastic Bags on Roll, Dust Bin Liner. Polypropylene (PP): Food Grade Disposable Plastic Containers.;http://singapore-companies-directory.com/Company_Profiles/C76/chye_llian_hin_plastic_industries.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
Cintas Enterprises Pte Ltd;Singapore Packaging Company Suppliers of Plastic Bags, Package Materials, Packaging Materials, Paper Merchants, Paper Agents , Paper Products, Plastic Bags, Plastic Products, Polyethylene Bags, Polyethylene Carriers, Polyethylene Sacks, Polyethylene Products, Polypropylene Bags;http://singapore-companies-directory.com/Company_Profiles/C77/cintas_enterprises.htm;;;;;;;;;Other Lifestyle (All categories);Bags and Travel Accessories
