name;profile;url;categories;mobile;fax;contact;email;website;address;data_source;category;sub-category
Brighton Maintenance & Cleaning Services;Singapore Janitor Services, Logistics Support Company. Cleaning & maintenance for industrial & commercial buildings, hotels, condominiums, factories. Landscaping, shipchandler cleaning, repairing & engineering services. Transportation local delivery, house & office removal, stuffing & unstuffing container, labour supply.;http://singapore-companies-directory.com/Company_Profiles/B71/brighton_maintenance_cleaning.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
BuddyJane Singapore;Singapore Event Planning, Event Organisers Provides Butlers, Concierges, Personal Assistants, Personal Aides, Party Planners, BuddyJane Singapore is your important pair of “handing hands” to assist you in all challenges, from being your Personal Butler to organising a perfect event with our expertise in Party Planning. Services include Tour Guides, Secretary, Chauffeur, Administrative Matter, Appointment Scheduling, Domestic Chores, Housekeeping, Pet-Sitting, Pet Care, Baby-Sitting, Grocery Shopping, Gift Shopping, Reservation & Booking, Bill Paying, Laundry, Vehicle Service, Dry Cleaning, Item Collection, Childcare, Elderly Care, Gardening, Car Maintenance, Courier, Delivery, Vacation Services.;http://singapore-companies-directory.com/Company_Profiles/B75/buddyjane_singapore.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
Busy Body Ltd;Singapore Housekeeping, maintenance & cleaning services. Janitorial Services, Janitors Supplies, Housekeeping, Cleaning Services;http://singapore-companies-directory.com/Company_Profiles/B81/busy_body.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
C S G Industries Pte Ltd;Singapore Company Suppliers of Industrial Cleaning Chemicals, Industrial Supplies, Industrial Services;http://singapore-companies-directory.com/Company_Profiles/C4/c_s_g_industries.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
CA Facilities Pte Ltd;Singapore Property Maintenance, Property Management Service Provider. Integrated Facilities Management, Cleaning Services, Landscaping Services, Managing Agents, Pest Control Systems, Security Services, Transportation Services, Waste Management Services, Engineering, Building Management Systems, Car park Management Systems, Electrical Systems, Fire Protection Systems, Lift Systems, Mechanical Systems, Security Systems;http://singapore-companies-directory.com/Company_Profiles/C6/ca_facilities.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
Calfarme (Singapore) Pte Ltd;Singapore company suppliers of washroom hygiene and bio-enzymatic cleaning products, Soap Dispensers, Automatic Air Fresheners, Sanitary Waste Bins, Automatic Toilet & Drain Maintainers, Sanitizers, Odorless Aerosol Insect & Odor Control, Anti-Slip Floor Mats, Multi-Roll Toilet Tissue Dispensers, Paper Towel Dispensers, Toilet Seat Wipes;http://singapore-companies-directory.com/Company_Profiles/C9/calfarme.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
Campaign Complete Solutions Pte Ltd;Singapore Janitorial Services, Janitors Supplies, Industrial Cleaning, Pest Control, Commercial Cleaning - Office buildings, banks, shopping malls, retail outlets, airport terminals and residential properties, Industrial Cleaning - Logistic hubs, airline hangers, petrochemical refineries and factories, Clean rooms & laboratories, external facade cleaning, stone restorations, disaster recovery and pandemic management, Landscaping, Landscape maintenance for both indoor and outdoor areas, Mail Room Services, Internal mail sorting, Technical Services, Handyman and technicians, Support Services, Receptionists, helpdesk officers, Web-based helpdesk solutions and facility assistants;http://singapore-companies-directory.com/Company_Profiles/C11/campaign_complete_solutions.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
Carexpress Pte Ltd;Singapore Home Cleaning Services. From cleaning of homes, offices, annual spring cleanings, moving in/out, party cleanups, or even handyman jobs and more, we offer a comprehensive variety of packages that are customized to fit the ever changing needs of modern life.;http://singapore-companies-directory.com/Company_Profiles/C16/carexpress.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
CBM Pte Ltd;Singapore providers a full range of Integrated Facility Management (IFM) services, Mechanical, Electrical Engineering, Environmental, Security, Project Management and Monitoring, Value Engineering, Project Scheduling, Site Meeting & Site Inspection, Space Planning and Design, Addition and Alteration, Upgrading and Retrofitting, Interior Design, Renovation and Reinstatement, Car Park Resurfacing, General Building Repair and Improvement, Cleaning, External Facade Cleaning, Office Cleaning, Refuse Removal, Specialised Floor Maintenance, Carpet Shampooing and Maintenance, Environmental and Pest Control, Landscaping, Supply of Cleaning Equipment and Chemicals;http://singapore-companies-directory.com/Company_Profiles/C22/cbm.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
Challenge Services;Singapore Janitorial Services, Janitors Supplies, Housekeeping, Cleaning Services, Carpet Cleaning Services, Carpet Services, Cleaning Equipment, Curtain Cleaning Services, Curtain Contractors, Fire Blankets, Curtains, Floor Cleaning Contractors, Floor Cleaning Machines;http://singapore-companies-directory.com/Company_Profiles/C30/challenge_services.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
Chem-Dry Singapore Pte Ltd;Singapore Commercial Carpet Cleaning, Upholstery Cleaning. Over 5000 franchises in more that 50 countries Chem-Dry is the largest and fastest growing carpet and upholstery cleaning franchise system in the world;http://singapore-companies-directory.com/Company_Profiles/C40/chem_bry_singapore.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
Chemasia Marketing;Singapore company specializing in complete range of StoneCare products and services, cleaning & maintenance chemicals and washroom hygiene systems. Marble floor polishing, diamond cutting, Granite polishing, Homogeneous tile stain cleaning, Parquet grinding, sanding, varnishing, Stains removal on stones;http://singapore-companies-directory.com/Company_Profiles/C40/chemasia_marketing.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
Chemforce Pte Ltd;Singapore manufacturers and suppliers of cleaning products to professional cleaners in Singapore. Cleaning Chemicals, Dishwasher Detergent, Heavy Duty Degreaser, Oven Cleaners Currently, our products are not only used in Singapore but also exported to Bangladesh, Brunei, Indonesia and Malaysia;http://singapore-companies-directory.com/Company_Profiles/C40/chemforce.htm;;;;;;;;;Furniture;Laundry & Cleaning Equipment
